group,Acetatifactor,Acinetobacter,Aeromicrobium,Aureibacillus,Beggiatoa,Breznakibacter,Catenococcus,Clostridia_vadinBB60_group,Coprococcus,Corynebacterium,Dorea,Dubosiella,Eggerthella,Enterorhabdus,Erysipelotrichaceae_incertae_sedis,Escherichia-Shigella,Eubacterium_eligens_group,Eubacterium_fissicatena_group,Faecalibacillus,Faecalibacterium,Finegoldia,Halomonas,Holdemanella,IMCC26256,Kiloniella,Kineothrix,Lachnoclostridium,Lachnospiraceae_UCG-003,Lachnospiraceae_UCG-008,Leptotrichia,Leuconostoc,Limnohabitans,Megasphaera,Mobiluncus,Muribaculum,Neisseria,Parabacteroides,Parasutterella,Prevotellaceae_UCG-001,Rikenellaceae_RC9_gut_group,Ruminococcus,Schleiferia,Slackia,Steroidobacter,Thauera,Truepera,Tyzzerella,UCG-002,UCG-005
0,0.28526894685763,0.108813928182807,0.0147045848895686,0,0,0,0,0,0.0588183395582743,0.0529365056024468,0.0117636679116549,0,0,0,0,0,0,0,0.0558774225803606,0.449960297620798,0.0294091697791371,0,0.152927682851513,0,0,0.208805105431874,0,0,0,0,0,0,0,0,0.0647001735141017,0,0.0470546716466194,0.020586418845396,0,0,0.473487633444108,0,0,0,0,0,0,0,0
0,0.579091740323072,0.189644078702293,0.0169325070269904,0,0,0,0,0,0.0101595042161942,0.118527549188933,0,0,0,0,0,0,0,0,0.0372515154593789,0.23028209556707,0.081276033729554,0,0.00677300281079617,0,0,0.463950692539537,0,0,0,0,0,0,0,0,0.121914050594331,0,0.00338650140539808,0,0,0,0.182871075891497,0,0,0,0,0,0,0,0
0,0.305157155935307,0.262435154104364,0.0122062862374123,0,0,0,0,0,0.00610314311870613,0.0183094293561184,0,0,0,0,0,0,0,0,0,0.274641440341776,0.0610314311870613,0,0.00610314311870613,0,0,0.415013732072017,0,0,0,0,0,0,0,0,0.183094293561184,0,0.0610314311870613,0.00610314311870613,0,0,0.122062862374123,0,0,0,0,0,0,0,0
0,6.77841779388605,0.0237309343516062,0.0862943067331133,0,0,0,0,0,0.00862943067331133,0.025888292019934,0,0,0,0,0,0,0,0,0,0.461674541022156,0,0,0.107867883416392,0,0,4.27804025629409,0,0,0,0,0,0,0,0,3.63946238646905,0,0.116497314089703,0.0798222337281298,0,0,0.0755075183914741,0,0,0,0,0,0,0,0
0,5.23565861346806,1.761772135501,0.0539758619945161,0,0,0,0,0,0.00863613791912257,0,0.0172722758382451,0,0,0,0,0,0,0,0,0.518168275147354,0,0,0.259084137573677,0,0,4.11727875294168,0,0,0,0,0,0,0,0,3.33139020230153,0,0.231016689336529,0,0,0,0.263402206533238,0,0,0,0,0,0,0,0
0,8.29809063837241,0.225219589099372,0.055053677335402,0,0,0,0,0,0.00250243987888191,0.0150146392732915,0,0,0,0,0,0,0,0,0.0225219589099372,0.0975951552763945,0.0250243987888191,0,0.0625609969720477,0,0,4.66955281399364,0,0,0,0,0,0,0,0,3.5960061059533,0,0.270263506919246,0.0325317184254648,0,0,0.0500487975776382,0,0,0,0,0,0,0,0
0,7.72766678091168,0.0745952702566481,0.205641015302111,0,0,0,0,0,0.00604826515594444,0.00403217677062962,0.00201608838531481,0,0,0,0,0,0,0,0,0.0947561541097962,0.064514828330074,0,0.0181447954678333,0,0,4.85272474345275,0,0,0,0,0,0,0,0,3.20356444426524,0,0.139110098586722,0.0584665631741296,0,0,0.129029656660148,0,0,0,0,0,0,0,0
0,6.55140695688085,0.00750877588181187,0,0,0,0,0,0,0,0.00750877588181187,0.00375438794090593,0,0,0,0,0,0,0,0,0.058193013084042,0,0,0,0,0,5.13224831521841,0,0,0,0,0,0,0,0,3.83698447560586,0,0.29096506542021,0.0412982673499653,0,0,0.0732105648476657,0,0,0,0,0,0,0,0
0,5.75890493836497,0.030250321409665,0.0661725780836421,0,0,0,0,0,0.00189064508810406,0.06050064281933,0.0567193526431218,0,0,0,0,0,0,0,0.00567193526431218,0.274143537775089,0.0434848370263934,0,0,0,0,4.19912274067912,0,0,0,0,0,0,0,0,3.73402404900552,0,0.192845798986614,0.0548287075550178,0,0,0.102094834757619,0,0,0,0,0,0,0,0
1,0,2.5649145028499,0,0,0,0,0,0,0,0.474984167194427,0,0,0,0,0,0,0,0,0,0.379987333755541,0.0316656111462951,0,0.0633312222925902,0,0,0.0316656111462951,0,0,0,0,0,0,0,0,0,0,0.0949968334388854,0.0316656111462951,0,0,0,0,0,0,0,0,0,0,0
1,0,7.19949254678084,0,0,0,0,0,0,0.0317158261972724,1.01490643831272,0,0,0,0,0,0,0,0,0,1.20520139549635,0,0,0,0,0,0.190294957183635,0,0,0,0,0,0,0,0,0,0,0.0317158261972724,0.0317158261972724,0,0,0,0,0,0,0,0,0,0,0
1,0,4.27295918367347,0.0318877551020408,0,0,0,0,0,0,0.892857142857143,0,0,0,0,0,0,0,0,0,0.350765306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318877551020408,0.0318877551020408,0,0,0,0,0,0,0,0,0,0,0
1,0,4.9093321539142,0,0,0,0,0,0,0.0663423264042459,0,0,0,0,0,0,0,0,0,0.818222025652366,0.619195046439629,0,0,0,0,0,0.0442282176028306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928792569659443,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.118343195266272,1.77514792899408,0,0,0,0,0,0,0,0,0,0.414201183431953,0,0,0,0,0,0.177514792899408,0,0,0,0,0,0,0,0,0,0,3.19526627218935,0.0591715976331361,0,0,0,0,0,0,0,0,0,0,0
1,0,0.739288714645758,0,0,0,0,0,0,0.509661159339121,0.51526183141977,0,0,0,0,0,0,0,0,0,0.0112013441612994,0.112013441612994,0,0,0,0,0.229627555306637,0,0,0,0,0,0,0,0,0,0,0.00560067208064968,0,0,0,0.268832259871185,0,0,0,0,0,0,0,0
1,0,0.565237870937353,0,0,0,0,0,0,0.329722091380122,0.376825247291569,0,0,0,0,0,0,0,0,0,0.282618935468676,0,0,0,0,0,0.408227351232533,0,0,0,0,0,0,0,0,0,0,0.628042078819281,0,0,0,0.015701051970482,0,0,0,0,0,0,0,0
1,0.00275747966358748,0.264718047704398,0.126844064525024,0,0,0,0,0,0.0468771542809872,0.107541706879912,0.0275747966358748,0,0,0,0,0,0,0,0.0386047152902247,30.9334068661244,0.0248173169722873,0,0,0,0,0.102026747552737,0,0,0,0,0,0,0,0,0.00275747966358748,0,0.0882393492347994,1.22707845029643,0,0,0.843788777057769,0,0,0,0,0,0,0,0
1,0.00518027351844177,0.269374222958972,0.212391214256113,0,0,0,0,0,0.0207210940737671,0.160588479071695,0,0,0,0,0,0,0,0,0.0621632822213013,31.9467467882304,0.103605470368835,0,0,0,0,0.26419394944053,0,0,0,0,0,0,0,0,0.0621632822213013,0,0.0569830087028595,0.766680480729382,0,0,0.564649813510153,0,0,0,0,0,0,0,0
1,0,0.127655047693344,81.5609375554058,0,0,0,0,0,0.00354597354703734,0.0354597354703734,0,0,0,0,0,0,0,0,0,0.180844650898904,0,0,0.0141838941881494,0,0,0.0354597354703734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354597354703734,0,0,0,0,0,0,0,0
1,0.0321474496356622,4.6479854264895,74.8660522931847,0,0,0,0,0,0,0,0.0241105872267467,0,0,0,0,0,0,0,0,0.112516073724818,0,0,0.00267895413630519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187526789541363,0,0,0.0375053579082726,0,0,0,0,0,0,0,0
1,0.0185701021355617,3.54688950789229,0,0,0,0,0,0,0,1.18848653667595,0,0,0,0,0,0,0,0,0.0185701021355617,0.984215413184773,0,0,0,0,0,0.0371402042711235,0,0,0,0,0,0,0,0,0,0,0.0371402042711235,0.371402042711235,0,0,0.74280408542247,0,0,0,0,0,0,0,0
1,0,0.947748241527359,82.0270393715173,0,0,0,0,0,0,0,0.00913492280990226,0,0,0,0,0,0,0,0,0.0707956517767425,0,0,0,0,0,0.0342559605371335,0,0,0,0,0,0,0,0,0,0,0.00685119210742669,0,0,0,0.0159861149173289,0,0,0,0,0,0,0,0
1,0,4.14295552575302,77.1430642647432,0,0,0,0,0,0,0.108738990177245,0,0,0,0,0,0,0,0,0,0.0561818115915763,0,0,0,0,0,0.0199354815324948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7.48993975483241,71.4079691098137,0,0,0,0,0,0,0.00232606824684236,0.00930427298736945,0,0,0,0,0,0,0,0,0.0721081156521132,0.0209346142215813,0,0,0,0,0.0279128189621084,0,0,0,0,0,0,0,0,0,0,0.0488474331836896,0,0,0,0.0558256379242167,0,0,0,0,0,0,0,0
1,0,2.35105797608924,74.7986593967285,0,0,0,0,0,0.0275123805712571,0.00500225101295583,0,0,0,0,0,0,0,0,0,0.192586663998799,0,0,0.0150067530388675,0,0,0.13255965184333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425191336101246,0,0,0,0,0,0,0,0
1,0,0.956335387088133,30.8759710688454,0,0,0,0,0,0.00535762121618002,1.30993838735601,0,0,0,0,0,0,0,0,0,0.0214304848647201,0.0830431288507903,0,0.01071524243236,0,0,0.0187516742566301,0,0,0,0,0,0,0,0,0,0,0,0.0294669166889901,0,0,0.00267881060809001,0,0,0,0,0,0,0,0
1,0,0.488296388156875,81.3090993644396,0,0,0,0,0,0,0.0116261044799256,0,0,0,0,0,0,0,0,0.0038753681599752,0.344907766237793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038753681599752,0,0,0,0,0,0,0,0,0,0,0
1,0,0.280592068095364,80.9084403600618,0,0,0,0,0,0,0.0131821776957553,0,0,0,0,0,0,0,0,0.00753267296900305,0.105457421566043,0,0,0,0,0,0.0188316824225076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225980189070092,0,0,0,0,0,0,0,0
1,0,0.247909355959427,81.9619755931493,0,0,0,0,0,0,0.00174584053492554,0.0174584053492554,0,0,0,0,0,0,0,0,0.101258751025681,0,0,0,0,0,0.00174584053492554,0,0,0,0,0,0,0,0,0,0,0.00174584053492554,0,0,0,0.00174584053492554,0,0,0,0,0,0,0,0
1,0,1.6412213740458,0,0,0,0,0,0,0,0.17175572519084,0.591603053435115,0,0,0,0,0,0,0,0,0.973282442748092,0,0,0,0,0,0.190839694656489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3.66184448462929,0,0,0,0,0,0,0.0452079566003617,1.94394213381555,0,0,0,0,0,0,0,0,0,1.44665461121157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452079566003617,0.0452079566003617,0,0,0,0,0,0,0,0,0,0,0
1,0,6.4867218110579,0,0,0,0,0,0,0.021767522855899,0.413582934262081,1.11014366565085,0,0,0,0,0,0,0,0,0.827165868524162,0,0,0,0,0,0.326512842838485,0,0,0,0,0,0,0,0,0,0,2.02437962559861,0.021767522855899,0,0,0,0,0,0,0,0,0,0,0
1,0,2.60569456427955,0.465918895599655,0,0,0,0,0,0.155306298533218,1.3632441760138,1.13891285591027,0,0,0,0,0,0,0,0,0.569456427955134,0,0,0.0172562553925798,0,0,1.29421915444349,0,0,0,0,0,0,0,0,0,0,0.655737704918033,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0776862446793015,2.64618770938871,0,1.84990370142587,0,0.0339877320471944,0,0,0.0242769514622817,0.833508666871672,0,0,4.93955039085892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304271124993931,0.0161846343081878,0,0,0.279994173531649,0,0.341495783902763,0,0,0,0,2.05544855713985,0.99535500995355
0,0,0,0,0,0,0,0,0,0.921228073213389,0,1.25716462622729,0,0,0,0,0.0207795805987982,0.0415591611975965,0,0,7.91009368127587,0,0,0,0,0,0,0.446760982874162,0,0,0,0,0,0,0,0,0,0.548927254151587,0.372300819061802,0,0,0.554122149301287,0,0.0294377391816309,0,0,0,0.225112123153648,0.509099724670557,0.0207795805987982
0,0,0,0,0,0,0,0,0.155135893075569,5.34622154598884,0,0.405740028043796,0,0,0,0,0.232703839613354,0.754795787463826,0,0,10.7998448641069,0,0,0,0,0,0,0.372922819893195,0.0924848593335123,0,0,0,0,0,0,0,0,0.978549479399743,0.683194606044333,0,1.60505981682031,2.52692502759629,0,0,0,0,0,0,3.627793191921,1.02031683522778
0,0,0,0,0,0,0,0,0,2.45958630279854,0,2.47696853815401,0,0.1499217799409,0,0,0.734399443768469,1.1276725186859,0,0,19.0400660524943,0,0,0,0,0,0,0.265079089170867,0,0,0,0,0,0,0,0,0,0.1499217799409,0.0478011472275335,0,0.0173822353554667,3.96749521988528,0,0,0,0,0,0.434555883886668,0.671388840604902,0.256387971493134
0,0,0,0,0,0,0,0,0,1.79667042565798,0,2.03176666220685,0,0.107035684932816,0,0,0.567671400447256,0,0,0,4.70192473097727,0,0,0,0,0,0,3.0619851296852,0,0,0,0,0,0,0,0,0,0.204514612282345,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.2797287235113,0,1.73472057314202,0,0.883459781449357,0,0,0.800949870197823,0.764726006721539,0,0,8.06383449719265,0,0,0,0,0,0,0.744601638123604,0,0,0,0,0,0,0,0,0,0.0402487371958705,0,0,0,0,0,0,0,0,0,0.042261174055664,0,0
0,0,0,0,0,0,0,0,0,0.084717045069468,0,0.525245679430701,0,0,0,0,0.941300500771866,1.11261719191235,0,0,5.40494747543206,0,0,0,0,0,0,0.192025302157461,0,0,0,0,0,0.22214691818216,0,0,0,0.316276968259347,0.0884822470725554,0,0,0.653262547535675,0,0.0169434090138936,0,0,0,0.0225912120185248,0.472532851387477,0.0470650250385933
0,0,0,0,0,0,0,0,0,1.85369083085071,0,1.79458079160165,0,0,0,0,0,0.534354754811557,0,0,5.71002979145978,0,0,0,0,0,0,0.49179552655223,0,0,0,0,0,0,0,0,0,0.229346952286376,1.04979429706341,0,0,0.508346337541968,0,0,0,0,0,0,2.13978342081619,0.967040242114721
0,0,0,0,0,0,0,0,0.0810479278016297,1.07990887584334,0,2.63953386489091,0,0,0,0,0.523525803907824,0.606764216244633,0,0,8.12669762551476,0,0,2.60448611232805,0,0,0,0.416192061684045,0,0,0,0,0,0,0,0,0,0.676859721370367,0,0,0,4.40944536931569,0,0,0,0,0,0.124857618505213,1.82248313326908,0.849907999649522
0,0,0,0,0,0,0,0,0,1.24121659742524,0,1.84130891932092,0,0,0,0,0.269272195722419,1.03605682925578,0,0,10.1964404780223,0,0,3.45950659075755,0,0,0,1.72334205262348,0,0,0,0,0,0,0,0,0,0.635995281325332,0,0,0,0.259014207313946,0,0.0256449710211827,0,0,0,1.82592193670821,0.648817766835924,0
0,0,0,0,0,0,0,0,0,0,0,2.86674485745218,0,0,0,0,0,0,0,0,4.21553590761458,0,0,0,0,0,0,1.53148682785998,0,0,0,0,0,0,0,0,0,1.07587513533021,0,0,0,0,0,0.0518765788523999,0,0,0,0.290959942259112,0.101497654276435,0
0,0,0,0,0,0,0,0,0,0.416574620506832,0,1.60633698362104,0,0.00946760501151892,0,0,0.160949285195822,2.09234070754568,0,0,6.63994698141194,0,0,0,0,0,0,1.57793416858649,0,0,0,0,0,0.0820525767664973,0,0,0,0.277716413671222,0,0,0,0.457600908890081,0,0.0410262883832486,0,0,0,0,0.110455391801054,0.0347145517089027
0,0,0,0,0,0,0,0,0,0.86853921536495,0,0.57684113926125,0,0,0,0,0.203205401330668,1.04552456491102,0,0,17.2265740224837,0,0,0.996361967814887,0,0,0,0.278588050211399,0.262200517846023,0,0,0,0,0.0622726229884304,0,0,0,0.249090491953722,0,0,0,0.612893710465078,0,0,0,0,0,0.508013503326669,1.05207957785717,1.18645734325325
0,0,0,0,0,0,0,0,0,0.550504819772488,0,1.22892777194024,0,0.26725752661154,0,0,0.123349627666865,0.0913700945680479,0.141623646580474,0,7.69107771026543,0,0,0,0,0,0,0.198729955685504,0,0,0,0,0,0.0434007949198227,0,0,0,1.22435926721184,0.15304490840148,0,0,1.10329389190918,0,0,0,0,0,0,0.550504819772488,0
0,0,0,0,0,0,0,0,0,2.05152871303693,0,0,0,0.0397339913839977,0,0,1.06236145384583,0.573005981011335,0,0,11.8177255426827,0,0,0,0,0,0,0.409887490066502,0,0,0,0,0,0,0,0.00418252540884186,0,0.616922497804174,0,0,0,4.07377974821197,0,0,0,0,0,0.462169057677025,0.727759421138483,0.0899242962901
0,0,0,0,0,0,0,0,0,2.14262950160575,0,2.02005344316148,0,0,0,0,0.833517197421,1.39001250275796,0,0,11.2696428133657,0,0,0,0,0,0,1.19879385158491,0,0,0,0,0,0.0294182540266235,0,0,0,1.05660562378956,0.0637395503910176,0,0,0.0710941138976735,0,0.0171606481821971,0,0,0,0,0.845774803265426,0.0294182540266235
0,0,0,0,0,0,0,0,0,1.17209894893301,0,0.902431255971971,0,0,0,0,1.38018897972184,0.469264253105425,0,0,16.4348656969954,0,0,0,0,0,0,0.431043635205436,0,0,0,0,0,0,0,0,0,1.83246629153838,0,0,0,0.949145344516403,0,0,0,0,0,0.32699861981102,0.280284531266589,0
0,0,0,0,0,0,0,0,0,1.94937553274284,0,0.381721824852685,0,0,0,0,0,0.396545973390653,0,0,5.41081421635845,0,0,0,0,0,0,0.796797983915799,0,0,0,0,0,0,0,0,0,0.58555386724975,0,0,0,0.307601082162843,0,0,0,0,0,0,0.441018419004558,0.174183745321128
0,0,0,0,0,0,0,0,0,1.08642096964919,0,2.08661805281829,0,0,0,0,0,1.16525423728814,0,0,11.2559124950729,0,0,0.248817500985416,0,0,0,1.98561292865589,0,0,0,0,0,0,0,0,0,0.120713441072132,1.64071738273551,0,0,0.0714426487977927,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.1669145406704,0,1.28894481943332,0,0.112496663234565,0,0,0.274568127216566,0,0,0,0,0,0,0,0,0,0,2.95923426000076,0,0,0,0,0,0,0,0,0,1.17454143309309,3.29672424970446,0,0,0,0,0,0,0,0,0.0819890935438356,0.0686420318041414,0
0,0,0,0,0,0,0,0,0.0154766817994222,0.301795295088733,0,0.598431696244325,0,0,0,0,0.0825423029302518,0.144449030127941,0,0,8.08140734626496,0,0,0,0,0,0,0.505571605447792,0,0,0,0,0,0.312113082955014,0,0,0,0.0980189847296739,0.2089352042922,0.0877011968633925,0,1.03951712752786,0,0,0,0,0,0,0.601011143210896,0.276000825423029
0,0,0,0,0,0,0,0,0,1.44021129743603,0,1.63456507113846,0,0.0847183116138838,0,0,0.700171928338275,0,0,0,7.19358134203772,0,0,0,0,0,0,0.236712929509381,0,0,0,0,0,0,0,0,0,0.974260583559664,1.1461889218349,0,0,0,0,0,0,0,0,0.0672763062816136,0.239204644556849,0
0,0,0,0,0,0,0,0,0,0.326691680683141,0,0.624272221503429,0,0,0,0,0.0549877086298357,0.743951352050718,0,0,20.1998964937249,0,0,0.627506792599301,0,0,0,0.621037650407556,0,0,0,0,0,0.0614568508215811,0,0,0,0.507827662052012,0.223185405615215,0,0,0.287876827532669,0,0,0,0,0,0.184370552464743,0,0
0,0,0,0,0,0,0,0,0.224405211696549,2.50051521604726,0,0.53353484005404,0,0,0,0,0.224405211696549,0.400723592315266,0,0,5.65821712349156,0,0,0.267912344576492,0,0,0,0.42362208330471,0,0,0,0,0,0,0,0,0,0.261042797279659,0.265622495477548,0.689244578782258,0,1.36017036477296,0,0,0,0,0,0.0297680382862769,0.874722355796753,0.283941288269103
0,0,0,0,0,0,0,0,0,0,0,0.868108217417053,0,0.0303332322225593,0,0,0.675997746674178,0,0,0,8.21741705305427,0,0,0,0,0,0,0.843552743713077,0,0,0,0,0,0.473776198523783,0,0,0,0.710664297785674,0,0,0,3.72665424448585,0,0,0,0,0,0.515664947783507,0,0
0,0,0,0,0,0,0,0,0,2.3137609932747,0,1.39549922400414,0,0,0,0,0.841955509570616,0,0,0,10.2366787377134,0,0,0,0,0,0,0.774702534919814,0,0,0,0,0,0,0,0,0,0.8445421624418,0.103466114847387,0,0,0.0814795654423176,0,0.0569063631660631,0,0,0,0.940248318675634,5.09570615623383,1.74469736161407
0,0,0,0,0,0,0,0,0,1.82673301070138,0,2.78099652375435,0,0,0,0,0.0647535955285938,0.207893122486538,0,0,8.15895303660282,0,0,0,0,0,0,0.589598527707723,0,0,0,0,0,0,0,0,0,0.552109603980642,0.0306727557767023,0,0,2.78099652375435,0,0,0,0,0,0.136323359007566,0.647535955285938,0
0,0,0,0,0,0,0,0,0.0210841468299985,5.51772122541061,0,1.89968162938287,0,0,0.0400598789769972,0,0.0506019523919965,0,0,0,21.8663686773915,0,0,0,0,0,0,0.156022686541989,0.158131101224989,0,0,0,0,0.0400598789769972,0,0,0,0.42589976596597,0.328912690547977,0.162347930590989,0,3.02979189947079,0,0,0,0,0,2.07046321870585,1.50119125429589,0.187648906786987
0,0,0,0,0,0,0,0,0,0.476267617041957,0,0.903936497651061,0,0,0,0,0,0.913656244937632,0,0,6.03596306496031,0,0,0.784059614450024,0,0,0,1.2862465575895,0,0,0,0,0,1.03353312813867,0,0,0,0.0323991576219018,0.0129596630487607,0,0,0.281872671310546,0,0.0259193260975215,0,0,0,0,0.0615583994816135,0
0,0,0,0,0,0,0,0,0,2.1332834319665,0,0.603494655095787,0,0,0,0,0.0678346705340226,1.18827629763046,0,0,9.07347196556806,0,0,0,0,0,0,0.41636452948469,0.306425580688171,0,0,0,0,0.0280695188416645,0,0,0,1.21166756333185,0,0,0,0.411686276344413,0,0,0,0,0,0,1.59294519426446,0.189469252181236
0,0,0,0,0,0,0,0,0,0.573293149939952,0,1.24175749473159,0,0,0,0,0.0521175590854501,1.22816160975278,0,0,17.307561578029,0,0,0,0,0,0,0.861072715324828,0,0,0,0,0,1.13525639573089,0,0,0,0.605016881557182,0.22886406381002,0,0,0.111033060660307,0,0.0521175590854501,0,0,0,0.0566495207450545,0.242459948788833,0
0,0,0,0,0,0,0,0,0,1.24527748230202,0,1.48186186406485,0,0.0110039247331548,0,0,0.315445842350438,3.1416205113157,0,0,21.0578439643473,0,0,0,0,0,0,0.110039247331548,0.143051021531013,0,0,0,0,0,0,0,0,0.106371272420497,0,0,0,11.2881927887613,0,0,0,0,0,0,1.05454278692734,0.359461541283058
0,0,0,0,0,0,0,0,0,0.207660022520876,0,0.816016144835554,0,0.0073119726239745,0,0,0.877436714876939,0.043871835743847,0,0,6.51789239701087,0,0,0,0,0,0,3.22019274359837,0,0,0,0,0,0,0,0,0,0.185724104648952,0.944706863017505,0,0,0,0,0,0,0,0,0.0263231014463082,0.252994252789518,0.0175487342975388
0,0,0,0,0,0,0,0,0,0.42963127006976,0,0.956704683866681,0,0.0243605359317905,0,0,2.35632820285683,1.57900564721515,0,0,12.6209722068431,0,0,0.609013398294762,0,0,0,1.05636142176946,0,0,0,0,0,0,0,0,0,0.777322555641679,1.00542575573026,0,0,0.0642232310929022,0,0,0,0,0,0.0310043184586424,0.0819399844978408,0
0,0,0,0,0,0,0,0,0,1.5952587317576,0,1.13846658389749,0,0,0,0,0.274075288716063,2.87661926960107,0,0,6.51455878563564,0,0,0,0,0,0,0.766005294103868,0,0,0,0,0,0,0,0,0,2.18557473822296,0.325610813090023,0,0,0.248307526529082,0,0,0,0,0,0.0609056197146806,4.38051957178664,3.34043898896671
0,0,0,0,0,0,0,0,0,0.893431491673219,0,0.221571009934958,0,0,0,0,2.54925785624092,1.02923307840755,0,0,9.21068305815643,0,0,0,0,0,0,0.874371619850857,0,0,0,0,0,0,0,0,0,1.19600695685322,0.131036618778739,0,0,1.43187287065494,0,0,0,0,0,0.0428847116003145,0.495556667381412,0.293045529268816
1,0,0,0,0,0,0,0,0,0,0,0,0,0.126994205889356,0,0,2.43140990025663,0,0,0,3.26745508902823,0,0,0,0,0,0,0.558245363388629,0,0,0,0,0,0,0,0,0,0.537079662407069,1.1455935656269,0,0,0.436542582744662,0,0,0,0,0,1.99486731751197,0.0740799534354578,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27196092861444,0,0,0,0,0,0,0,0,0,0,5.93207109564907,0,0,0,0,0,2.34606721527174,0,0,0,0,0.0557525478914386,0,0,0.0869739747106443,0,0,0,0,0,0.0379117325661783,0.0334515287348632,0
1,0,0,0,0,0,0,0,0.0254880970586736,6.42809807819748,0,1.7255441708722,0,0,0,0,0,0.142733343528572,0,0,11.8035377478717,0,0,0.333894071468624,0,0,0,0.634653616760973,0,0,0,0,0,0,0,0,0,0.22174644441046,0.119794056175766,0,0,1.42988224499159,0,0,0,0,0,0.728959575878065,0.632104807055105,0.201355966763521
1,0,0,0,0,0,0,0,0,1.46986190410336,0,1.46986190410336,0,0.0691467293597013,0,0,0.944346760969635,3.32694549262106,0,0,16.7769721635024,0,0,0,0,0,0,0.266708813244562,0,0,0,0,0,0.444514688740937,0,0,0,0.288440642471897,0,0,0,0,0,0,0,0,0,0,2.24232965209317,0.290416263310745
1,0,0,0,0,0,0,0,0.0115596245433948,0.866971840754612,0,2.36509918157858,0,0,0,0,0,0,0,0,16.095621214223,0,0,2.21020021269709,0,0,0,0.141027419429417,0,0,0,0,0,0,0,0,0,2.57317242335969,1.08429278217044,0,0,0.397651084292782,0,0,0,0,0,0,2.21713598742313,1.64146668516207
1,0,0,0,0,0,0,0,0,1.27618377046295,0,2.23112128146453,0,0.101214574898785,0,0,0.534676993487062,0.237634219327583,0,0,20.5025523675409,0,0,0,0,0,0,0.116616792818166,0,0,0,0,0,0,0,0,0,0.308044358387608,1.51601830663616,0,0,0,0,0,0,0,0,0,0.40045766590389,0
1,0,0,0,0,0,0,0,0.062916277959777,0.533703599245005,0,1.93087887531729,0,0.0173562146095936,0,0,0.453431106675634,0.92855748161326,0,0,3.90948734081097,0,0,0.566246501637993,0,0,0,1.70741761221877,0.132341136398152,0,0,0,0,0,0,0,0,0.453431106675634,3.95721693098735,0,0,0.401362462846853,0,0,0,0,0,0,0.967608964484846,0.138849716876749
1,0,0,0,0,0,0,0,0.0153387676395828,0.335261635550881,0,0.951003593654133,0,0,0,0,0.27609781751249,0,0,0,2.03567359102463,0,0,0,0,0,0,0.957577351213954,0,0,0,0,0,0.346217898150583,0,0,0,1.06056621965115,0,0,0,0.157770181435709,0,0,0,0,0,0.27390656499255,1.0145499167324,0.556578140064861
1,0,0,0,0,0,0,0,0,0.922961009606329,0,1.97777359201356,0,0.0167430568636069,0,0,0,4.60434063749189,0,0,17.4776584834976,0,0,0,0,0,0,1.42734559762249,0,0,0,0,0,0,0,0,0,0.985747472844855,0,0,0,0,0,0,0,0,0,0,0.466712710073042,0.0230217031874594
1,0,0,0,0,0,0,0,0,0.894308943089431,0,0.596205962059621,0,0.037940379403794,0,0,0.214092140921409,0,0,0,3.18428184281843,0,0,0,0,0,0,0.788617886178862,0,0,0,0,0,0,0,0,0,1.69647696476965,1.15176151761518,0,0,0.528455284552846,0,0,0,0,0,0,0.598915989159892,0.333333333333333
1,0,0,0,0,0,0,0,0.00278567051089197,0.121176667223801,0,0.662989581592289,0,0.0250710345980277,0,0,0.0362137166415956,0.0264638698534737,0,0,3.05030920942671,0,0,0,0,0,0,2.84834809738704,0,0,0,0,0,0,0,0,0,1.09755418129144,0.0891414563485431,0,0,0.215889464594128,0,0,0,0,0,2.25221460805616,0.123962337734693,0.0264638698534737
1,0,0,0,0,0,0,0,0,0.0545194339065446,0,0,0,0,0,0,8.18473001522001,0.10449558165421,0,0,1.7082755957384,0,0,0,0,0,0,2.33524908566366,0,0,0.195361304831785,0,0,0,0,0,0,0.181731446355149,0.670134708434611,0,0,0,0,0,0,0,0,0,0,0
